"gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"z.std"
"44"	"XRCC5"	-0.00405421791002939	13.0811640684151	-1.44461084654545	0.149621589172973	0.997251588588123	-7.13853138143951	-1.44086937609261
"45"	"SLBP"	0.00385032616602787	12.9289692451945	1.44421068227094	0.149734007557923	0.997251588588123	-7.20399743878367	1.44047164163354
"46"	"INTS6L"	0.00202505368292536	12.5590481029603	1.44397199845618	0.149801091970529	0.997251588588123	-7.8108082881571	1.44023440656898
"47"	"PLEKHO1"	0.00358517456165455	12.8804768516442	1.41969949457727	0.15674414906415	0.997251588588123	-7.26644579877403	1.4161071019973
"48"	"ELOA"	0.00251715705317392	12.6456579541393	1.4152661615002	0.158042884081594	0.997251588588123	-7.6167162326801	1.41168448358323
"49"	"ZRANB2"	0.00372705737379409	12.9733722970459	1.40480139044319	0.161132757054622	0.997251588588123	-7.23141068583827	1.4012719792621
"50"	"ACOT9"	-0.00256037034223877	12.6519669441838	-1.40362804707083	0.161486263874147	0.997251588588123	-7.62128071855772	-1.40009035184178
"51"	"SUCLG1"	0.00317133376356767	12.7560490880684	1.39870432247177	0.162956025425109	0.997251588588123	-7.40228731679432	1.39519837997891
"52"	"NUP210"	0.00246572515728674	12.6390952675827	1.38291920164943	0.167737042413374	0.997251588588123	-7.67282784895588	1.37951169667158
"53"	"NFKB1"	-0.00406621461576606	13.2467738762141	-1.38257479151576	0.167848221757195	0.997251588588123	-7.198150993146	-1.37915093649897
"54"	"CSNK1A1"	-0.00384403904909478	13.0900342022969	-1.37832581780739	0.169158339540503	0.997251588588123	-7.21464260303374	-1.37491325449674
"55"	"BMP2K"	-0.00298098767535217	12.7414464344954	-1.36624832366642	0.172894777815455	0.997251588588123	-7.47470346559466	-1.36296107726008
"56"	"STAG2"	-0.0034015243441041	12.8544038808583	-1.36567331871341	0.173089406235987	0.997251588588123	-7.34499581660967	-1.36234381475441
"57"	"MRPL32"	-0.00314472993804275	12.8031847437328	-1.35135838155493	0.177609293559611	0.997251588588123	-7.41812468606711	-1.34815263999082
"58"	"RBMX"	0.00370723303417957	13.4898529246449	1.34898545572876	0.178369424028069	0.997251588588123	-7.27647934539128	1.34579256459029
"59"	"RNF13"	0.00290125163843624	12.7269513738684	1.33570659563361	0.182668057415715	0.997251588588123	-7.54263304853557	1.33258491754792
"60"	"SLC39A4"	0.00198148065581542	12.582563987834	1.33122704610485	0.184147277896133	0.997251588588123	-7.90161752263745	1.32809332627922
"61"	"GRHPR"	-0.00233709385033767	12.6371695443662	-1.29657367086282	0.195784593354623	0.997251588588123	-7.77446890312364	-1.29365506409878
"62"	"TMED5"	-0.00288595770084191	12.7540250474951	-1.28150158429247	0.201017329416841	0.997251588588123	-7.55824179182937	-1.27865852925141
"63"	"OTUD6B"	0.00181506022157804	12.5670731875494	1.27973760030164	0.20163639171583	0.997251588588123	-8.00698769906312	1.27690329217771
"64"	"LIX1L"	-0.00187074646059371	12.5824225838917	-1.26263819321382	0.207709895461173	0.997251588588123	-8.00288195223744	-1.25988764736843
"65"	"PPIL4"	0.00250839826682447	12.6932876822621	1.26244186162273	0.20778039617175	0.997251588588123	-7.71296202240446	1.25969226675722
"66"	"VAMP3"	-0.00211996516004384	12.6124090839591	-1.25671849998457	0.209849768804096	0.997251588588123	-7.89428299417184	-1.25397864144093
"67"	"RASA2"	0.00225081934051613	12.6774762994301	1.25421367655602	0.21075775725423	0.997251588588123	-7.82709654443594	1.25148452186305
"68"	"ZDHHC21"	-0.00212743202980147	12.6424221397705	-1.25076747862334	0.212003960372378	0.997251588588123	-7.88612965424599	-1.24807399562521
"69"	"TSPYL2"	-0.00240230730034901	12.6793483946489	-1.24319819201426	0.21477549429198	0.997251588588123	-7.79752239450053	-1.24054063431252
"70"	"SRPK1"	0.00302669498134421	12.8293211868223	1.2336930803305	0.218292895678852	0.997251588588123	-7.54380681062569	1.23108013169472
"71"	"SF3A3"	-0.0026089173851108	12.7399483474526	-1.23328112418147	0.218446276733	0.997251588588123	-7.68099745673623	-1.23067009629479
"72"	"USO1"	0.00237584556052323	12.6710180297731	1.23240236877576	0.218780912941344	0.997251588588123	-7.77317640102984	1.22977622674628
"73"	"IMPDH2"	-0.00313209841793051	12.8727853815589	-1.22258867810026	0.222454587122056	0.997251588588123	-7.51233846791026	-1.22002713879
"74"	"CNST"	-0.00208532705882416	12.6212354511089	-1.21869370851127	0.223927777967257	0.997251588588123	-7.92374022730557	-1.21615002256547
"75"	"GNB2"	-0.00292193859752441	12.8308021388862	-1.21615902433285	0.224890227431593	0.997251588588123	-7.607581010774	-1.21362690693665
"76"	"FAM208A"	0.00184503795940953	12.5898556036004	1.21602948435733	0.22493949494379	0.997251588588123	-8.0115570227701	1.21349795714422
"77"	"POLR2K"	-0.00337279365033134	13.0695683409368	-1.21343967711871	0.22592609440465	0.997251588588123	-7.44475571858044	-1.21091992764789
"78"	"GMEB1"	-0.00220508195782117	12.6431537885764	-1.20560283333974	0.228945157321002	0.997251588588123	-7.84760013128245	-1.2030805343003
"79"	"ANKH"	0.00225081200334615	12.6690485611534	1.19962701837258	0.231245866100029	0.997251588588123	-7.85734609236242	1.19715571785293
"80"	"TKT"	-0.0028615256061949	12.8035790159639	-1.19428109720794	0.23333076990471	0.997251588588123	-7.60500343325239	-1.19182270786736
"81"	"ADSS"	0.00275274123990856	12.7738182734127	1.18353828842985	0.237552423167094	0.997251588588123	-7.65631065931209	1.18112662809803
"82"	"NAPRT"	0.00163979212945673	12.5564134914923	1.18180123179696	0.238239929790768	0.997251588588123	-8.16559823789784	1.17939750092127
"83"	"HNRNPD"	0.00306216794306865	12.918209440115	1.17703852271433	0.240136587070646	0.997251588588123	-7.52151121084286	1.17464546194419
"84"	"TSC22D3"	0.00350187669325555	13.2046933224431	1.1668993728526	0.244187253091732	0.997251588588123	-7.48722468293823	1.16458442059423
"85"	"EPB41L2"	0.00187973413298376	12.6187781556127	1.15559767100536	0.248774746272999	0.997251588588123	-8.0670210758561	1.15333052347046
"86"	"RPS20"	-0.00125413395622091	15.1235838027223	-1.151848687853	0.250309797742655	0.997251588588123	-8.45868961494688	-1.14959723449905
"87"	"PSIP1"	-0.00293822846536735	12.8431146527968	-1.15173432601849	0.250356728382932	0.997251588588123	-7.62255857598897	-1.14948335013681
"88"	"BTF3L4"	-0.00301368271344813	12.9190874286918	-1.15113472340744	0.250611760108507	0.997251588588123	-7.57011074618894	-1.14886473718936
"89"	"SREK1"	0.00298356239825061	12.9081008344549	1.15005276157584	0.251047504651761	0.997251588588123	-7.58697499952624	1.1478087976954
"90"	"SLC25A37"	0.00175087113981365	12.5964725230394	1.14770230741652	0.252015295208567	0.997251588588123	-8.11146266538562	1.1454681174859
"91"	"DVL3"	0.00156252067252908	12.5546098902416	1.1327028927495	0.258252825527037	0.997251588588123	-8.22352047894186	1.13053033040671
"92"	"GNL2"	0.00215375370246744	12.6697783273247	1.13041567148887	0.259219371542254	0.997251588588123	-7.89659527964669	1.12823811384199
"93"	"ZBTB2"	-0.00194912466016376	12.6177713271716	-1.13031088768454	0.259267069993083	0.997251588588123	-8.05753827565796	-1.12812514781036
"94"	"TMEM14B"	-0.0029345773287513	12.9173584465135	-1.12688661587471	0.260700240812912	0.997251588588123	-7.60167862994687	-1.1247376064566
"95"	"ZNF131"	-0.00276700012674795	12.844788999486	-1.12237236259773	0.262617743097458	0.997251588588123	-7.67178253055713	-1.12022535197634
"96"	"ODC1"	0.00316695405156959	13.2356824943237	1.12064723274993	0.263357398311159	0.997251588588123	-7.51162384128402	1.11849088267303
"97"	"NQO2"	0.00176999432116813	12.5974505416178	1.11909057220232	0.264012184766909	0.997251588588123	-8.09811049832427	1.11695823108032
"98"	"RPL39"	-0.000917714587202129	15.4855645113465	-1.11516859762608	0.265692226537665	0.997251588588123	-8.75894458526374	-1.11303772753707
"99"	"TULP4"	-0.00228976175902329	12.7291688845316	-1.11148125929383	0.267269474300114	0.997251588588123	-7.86256643502429	-1.10937260749286
"100"	"BAZ1B"	0.00249371597433489	12.7878418499158	1.11083400573462	0.267538471224423	0.997251588588123	-7.78361971465677	1.10874901366756
"101"	"STK10"	0.0023758097331035	12.7235457129164	1.10832192531842	0.268628832758794	0.997251588588123	-7.81591902281384	1.10622572077738
"102"	"CDV3"	0.00306196738393901	13.0933221131217	1.09756732399831	0.273289255140817	0.997251588588123	-7.57954110817897	1.09551916235121
"103"	"HADHA"	0.00285670670230952	12.9467417413287	1.09049675571924	0.276390664130145	0.997251588588123	-7.61871446278224	1.08846322206181
"104"	"PLOD3"	-0.0015123535860385	12.5683764775218	-1.08078675928351	0.28066897708637	0.997251588588123	-8.27866090882864	-1.07881775765223
"105"	"BIRC6"	0.00252423063881874	12.7810017364362	1.07714388947886	0.282290291429953	0.997251588588123	-7.77595666724878	1.07518861534906
"106"	"RALB"	0.00172404026257219	12.6115020869856	1.07466280216406	0.283411022398273	0.997251588588123	-8.13829702123039	1.07268823138925
"107"	"COA5"	0.0017392812360861	12.6132860506901	1.06848274488402	0.286170651801482	0.997251588588123	-8.16732987311967	1.06655982159464
"108"	"RPS12"	-0.000902936810472217	15.4375560644272	-1.06533587778048	0.287597392576535	0.997251588588123	-8.78867129211993	-1.06340705980836
"109"	"LRCH3"	0.00196069536130445	12.6628724975139	1.05612466830839	0.291776485024259	0.997251588588123	-8.02378221998442	1.05423249743635
"110"	"DALRD3"	-0.00207013146945954	12.6944460496234	-1.04994962470912	0.294595032925495	0.997251588588123	-7.95561208919755	-1.04809458061618
"111"	"MPLKIP"	0.00267563884541714	12.8719592555255	1.04259863925084	0.297982298907586	0.997251588588123	-7.7224190365978	1.04077001637627
"112"	"FNTA"	-0.00244555021210161	12.7734033851457	-1.04000164715789	0.299185195688639	0.997251588588123	-7.81145631032636	-1.03818229089014
"113"	"STARD3NL"	-0.00171096478415263	12.6162140594289	-1.03929658254335	0.29951492937184	0.997251588588123	-8.14790703575094	-1.03747416607198
"114"	"ZNF680"	0.00153782764004539	12.5720793606414	1.03621525992629	0.300944834571911	0.997251588588123	-8.25955555474872	1.03440935129436
"115"	"RIPK2"	0.00179903825411757	12.6382476273284	1.0342549954191	0.3018585406003	0.997251588588123	-8.1078790885673	1.03245601953671
"116"	"LY86"	-0.0023729533834616	12.7451642574469	-1.03252058259678	0.302668519881801	0.997251588588123	-7.86568422436591	-1.0307277240939
"117"	"CASP3"	0.00172802016078997	12.631828077705	1.03088553820098	0.303438540693226	0.997251588588123	-8.15038539797559	1.02908754002208
"118"	"GPAT4"	-0.00181833453338985	12.647314794106	-1.02912043570104	0.304260617246551	0.997251588588123	-8.09100292273352	-1.02733952456196
"119"	"DEK"	0.00284347774074455	13.0987592895485	1.02102112484634	0.308075546026009	0.997251588588123	-7.65388292516025	1.01926843298128
"120"	"AC103591.3"	-0.0015168561615441	12.590983807217	-1.02058111422924	0.308283706361444	0.997251588588123	-8.26378180555064	-1.01882994578884
"121"	"REV3L"	0.00232602420471845	12.821484528859	1.00965208986716	0.313484014554494	0.997251588588123	-7.83450203050818	1.00793844354859
"122"	"BCAR3"	-0.00176578779218517	12.6356173841369	-1.00307667975858	0.316646592487428	0.997251588588123	-8.1347297175807	-1.00137283428106
"123"	"RBM28"	-0.00177151891778353	12.6578843157951	-0.993754210005352	0.321151640357488	0.997251588588123	-8.10465998201088	-0.992094067212713
"124"	"NUDCD2"	-0.00228405385795465	12.7735872032015	-0.987745112183404	0.324081657271182	0.997251588588123	-7.86138975262656	-0.986104863561756
"125"	"TFB1M"	-0.00138975802123644	12.5795404611413	-0.969953980305619	0.332858824014374	0.997251588588123	-8.35019657565831	-0.968371587495473
"126"	"ISCA1"	-0.00225567717057469	12.7902987073868	-0.969484825104611	0.333092347933075	0.997251588588123	-7.88344732127119	-0.967903936994577
"127"	"NTMT1"	0.00225870385114422	12.7934809845371	0.962846811415435	0.33641549729622	0.997251588588123	-7.87272083259755	0.961271851429356
"128"	"PTK2B"	0.00159698485653465	12.6287406989202	0.959284100717128	0.338202158722144	0.997251588588123	-8.24195165026754	0.957723588795115
"129"	"GRSF1"	-0.00206748910123832	12.7299361440822	-0.955635197518079	0.340040603710325	0.997251588588123	-7.96359355995684	-0.954085028707149
"130"	"DBF4"	-0.00204785860308854	12.712823205519	-0.948831604861377	0.343477829473626	0.997251588588123	-8.00807190672903	-0.947315903204853
"131"	"HDAC6"	-0.00128294962453841	12.5524037757481	-0.945686807704731	0.34507723809822	0.997251588588123	-8.44126096918539	-0.944180852510886
"132"	"NUDCD3"	0.00168021141173693	12.6407970979061	0.942109385950059	0.346910919273493	0.997251588588123	-8.18559302311824	0.940597976494873
"133"	"HLA-E"	0.0016060863553516	14.3864552306929	0.932388687880126	0.351903117353223	0.997251588588123	-8.20640396124953	0.930904208513543
"134"	"DPH2"	0.0014899366487867	12.6055321498456	0.922257554027605	0.357142978175183	0.997251588588123	-8.29556375247849	0.920822744584266
"135"	"CXCL8"	-0.00240484847242757	12.8718552857331	-0.921703435167136	0.357439728179232	0.997251588588123	-7.83562987400956	-0.920254599324465
"136"	"HSF1"	0.00219883068210492	12.7957546484405	0.919835195445266	0.358410514628571	0.997251588588123	-7.90685405352233	0.918398043518337
"137"	"CYSLTR1"	0.001621259770036	12.633285257515	0.905625097871349	0.365871679350674	0.997251588588123	-8.23443007403569	0.904233350650393
"138"	"SYTL3"	-0.00120118879993791	12.5583659541081	-0.902629304335176	0.367454274521644	0.997251588588123	-8.48265241931936	-0.901252139435473
"139"	"WRAP73"	0.00131815747553271	12.5849548260077	0.89705602595818	0.370420092863867	0.997251588588123	-8.39251417695638	0.895686742747667
"140"	"SENP2"	-0.00141903331248299	12.6022946022285	-0.895606058760481	0.371193853833318	0.997251588588123	-8.33929659225107	-0.894239328756794
"141"	"SGK1"	0.00198112405957594	12.7465510602877	0.893952150052469	0.372071467625702	0.997251588588123	-8.05439293185163	0.892599909562854
"142"	"RPL26L1"	-0.00183940832522653	12.729486253197	-0.893812870902786	0.372145872903352	0.997251588588123	-8.06655889510363	-0.892461027716279
"143"	"TOMM70"	-0.00139466348767015	12.6072781291678	-0.888631214327334	0.374920586399925	0.997251588588123	-8.36081770003759	-0.887294090405571
"144"	"ASF1A"	-0.00152583771541189	12.617177053492	-0.883859300431078	0.377493090419718	0.997251588588123	-8.28194243321773	-0.882524770774413
"145"	"TCOF1"	0.00217463003367687	12.8043374529593	0.880026799592337	0.379556445322807	0.997251588588123	-7.93632773605523	0.878713853453703
"146"	"VMA21"	0.0018063115512738	12.7246089836163	0.874324239170845	0.382653077530114	0.997251588588123	-8.08856266259879	0.873018347034818
"147"	"MYO1G"	0.00186558965849395	12.7353905417931	0.870737790127947	0.38461007554165	0.997251588588123	-8.042879611207	0.869433483342508
"148"	"WTAP"	-0.00248286891513945	13.1323395911562	-0.867018861104827	0.38664146235473	0.997251588588123	-7.78341667769302	-0.865724133162467
"149"	"FUNDC1"	-0.00129166065718495	12.5836090568463	-0.866191583500148	0.387084440245854	0.997251588588123	-8.44346991714722	-0.864916828607654
"150"	"KCMF1"	-0.00155193283249053	12.6472009553953	-0.851887869219177	0.394962848099419	0.997251588588123	-8.222223774495	-0.85065172340757
"151"	"CGAS"	0.00166586162794504	12.6920611062395	0.837007740157714	0.403261332715494	0.997251588588123	-8.16159331361211	0.835810830284923
"152"	"DNAJB14"	-0.00209086656901646	12.84235776794	-0.835946413041112	0.403864822845838	0.997251588588123	-7.91790900719872	-0.834738742702865
"153"	"COMMD10"	-0.00121009822772815	12.5774882664083	-0.831172242418393	0.40654417494876	0.997251588588123	-8.4675879343248	-0.829990464491473
"154"	"EDEM1"	0.00201516015388702	12.8139679400516	0.83109063298927	0.4065901988619	0.997251588588123	-7.97848808901067	0.829909065671904
"155"	"IFI6"	0.00148804339305551	12.6211301617976	0.822634650256553	0.411380831285808	0.997251588588123	-8.33867250438112	0.821466090803619
"156"	"COX17"	0.00238972135168007	13.2542940757789	0.820760039527155	0.412450171634058	0.997251588588123	-7.80919338005678	0.819589482063771
"157"	"MRPS17"	0.00142944337404683	12.6386418656325	0.814494708550728	0.416014324621239	0.997251588588123	-8.28927912635828	0.813355396236779
"158"	"ARHGEF2"	0.00180952300942113	12.7360125692072	0.814215264963415	0.41617767490123	0.997251588588123	-8.08050738721072	0.813070437088732
"159"	"SMIM4"	-0.0016544990831263	12.7030913497532	-0.813822413204758	0.416405419470866	0.997251588588123	-8.14741493289511	-0.812673254392839
"160"	"NSMAF"	0.00142500946597208	12.6385559914692	0.805441107061844	0.421209667180745	0.997251588588123	-8.30873917607341	0.804324369458996
"161"	"DCAF6"	-0.00132061867088977	12.6097062723274	-0.804813747959109	0.421571084636838	0.997251588588123	-8.38754500173001	-0.803698562309744
"162"	"LRIF1"	-0.00139612683573403	12.6230735199304	-0.804022736593593	0.422033375906501	0.997251588588123	-8.32457934464832	-0.802898547057869
"163"	"TRIM4"	0.0013462583270548	12.6297958125794	0.796545913210828	0.426351184686424	0.997251588588123	-8.38440878572683	0.7954510321558
"164"	"AKAP17A"	-0.00180850345390524	12.7590976097614	-0.792953279882997	0.428443641675937	0.997251588588123	-8.04690358861113	-0.791857720820115
"165"	"SDE2"	0.00113010125927512	12.5759650040656	0.792072896770765	0.428955659291976	0.997251588588123	-8.51723982169571	0.790980005500345
"166"	"INPP4A"	-0.001078108029322	12.5564118354753	-0.791077013804886	0.429530447174367	0.997251588588123	-8.57105043604931	-0.789995413000744
"167"	"ABRACL"	-0.00168296560105782	12.7285475698376	-0.783853157735214	0.433751077143541	0.997251588588123	-8.11494828081574	-0.78278891661151
"168"	"TMEM165"	-0.00216114467579243	13.1479267206693	-0.780641852501329	0.435635033410828	0.997251588588123	-7.86540892375075	-0.77958526234391
"169"	"CDKN2AIP"	0.00124897799827187	12.6100928822855	0.77882323041144	0.436704053540686	0.997251588588123	-8.43151980261493	0.77777095517888
"170"	"CD2AP"	-0.00139614624708131	12.6752601926505	-0.778102884228358	0.437127906097537	0.997251588588123	-8.3040811013122	-0.777052314531585
"171"	"PARP15"	0.00125157232591366	12.6173835891096	0.770484557585066	0.441630546737026	0.997251588588123	-8.41717846562729	0.76944270233484
"172"	"DHX29"	-0.00136846744033753	12.6315543179917	-0.769282493048641	0.442345025091029	0.997251588588123	-8.31510143935181	-0.768239306954268
"173"	"TMUB1"	-0.00184335501317403	12.7973316623141	-0.767950360740344	0.443126932970475	0.997251588588123	-8.04223930534518	-0.766923613741388
"174"	"CSNK2B"	-0.00207770305929073	13.0343434727095	-0.764241124569419	0.445330425174086	0.997251588588123	-7.90108640859942	-0.763222981682447
"175"	"COX6C"	-0.0019918221113702	13.6856697132134	-0.763111813814619	0.446002542912782	0.997251588588123	-7.92967905830049	-0.76209628001782
"176"	"PARL"	0.00178903063099021	12.7771352328459	0.759232609069638	0.4483233344041	0.997251588588123	-8.05699452586431	0.758213243185604
"177"	"ZBTB24"	-0.00159062566906922	12.7267166706814	-0.755659778682895	0.450452209062497	0.997251588588123	-8.16711281197925	-0.754661339262745
"178"	"MTHFD2L"	0.00108060911652565	12.5897817612591	0.738797653804894	0.460619242767887	0.997251588588123	-8.54722270528258	0.737827561131445
"179"	"CALHM6"	-0.00137076460623025	12.6630374761873	-0.728717079460273	0.466749065939583	0.997251588588123	-8.34276507016742	-0.727778698897512
"180"	"CETN2"	0.00153318881644085	12.7447179734122	0.728031349813301	0.467178113352433	0.997251588588123	-8.17657517356538	0.72707810049338
"181"	"SSBP2"	-0.00111609137843494	12.6166910558151	-0.720317476140654	0.471896177955734	0.997251588588123	-8.5100512990174	-0.71939727080397
"182"	"BCL6"	0.00111959778317016	12.5939113510109	0.718356878749243	0.473102103677245	0.997251588588123	-8.51742508553645	0.717440878885253
"183"	"HERPUD2"	-0.00157163524587504	12.7467025947005	-0.717491664975393	0.473634821553299	0.997251588588123	-8.15717505178471	-0.716577516571635
"184"	"RALGPS2"	0.00177830598024479	12.8421941132997	0.717245202584938	0.473793982252813	0.997251588588123	-8.03548701986002	0.716319672499954
"185"	"DDHD2"	0.00106575929816402	12.5884563148065	0.712747364353395	0.476561803685191	0.997251588588123	-8.55881082773924	0.711843320281446
"186"	"SMN1"	-0.00112300952859357	12.5972207122949	-0.71149753182118	0.477346321877229	0.997251588588123	-8.46448198695264	-0.710577125891329
"187"	"PAPOLG"	-0.000997413342716589	12.5666362239536	-0.707969493451594	0.479519533190813	0.997251588588123	-8.59204221485188	-0.707075543651343
"188"	"TIMM17B"	-0.00180696850172092	12.8789338888176	-0.699452030844487	0.484822049532365	0.997251588588123	-8.01297009141781	-0.698567997190456
"189"	"ARMCX6"	0.00118866226236221	12.6251532988752	0.696719963087021	0.486523110811796	0.997251588588123	-8.42113397890922	0.695849460226
"190"	"CCNL1"	0.00195078868742086	13.1750931902039	0.694120948514632	0.488149036282339	0.997251588588123	-7.92603487054516	0.693255799334059
"191"	"COQ2"	0.00095492326677314	12.5507431969211	0.692391987848917	0.489240497453993	0.997251588588123	-8.61255166715056	0.691517324291402
"192"	"BDP1"	0.00187795791949719	13.0353826242572	0.690302207206794	0.490543347893682	0.997251588588123	-7.95710111066578	0.689444881439792
"193"	"COPS4"	0.00138153220591165	12.6947839355975	0.687992739740036	0.491998612139432	0.997251588588123	-8.26597254312412	0.68713348937726
